Rank,Genre
10278,Adventure
10279,Action
10280,Platform
10281,Strategy
10282,Sports
10283,Sports
10284,Platform
10285,Role-Playing
10286,Action
10287,Misc
10288,Sports
10289,Adventure
10290,Sports
10291,Racing
10292,Action
10293,Sports
10294,Action
10295,Platform
10296,Misc
10297,Sports
10298,Action
10299,Misc
10300,Misc
10301,Shooter
10302,Misc
10303,Misc
10304,Shooter
10305,Adventure
10306,Role-Playing
10307,Action
10308,Action
10309,Action
10310,Racing
10311,Role-Playing
10312,Sports
10313,Strategy
10314,Racing
10315,Action
10316,Shooter
10317,Misc
10318,Puzzle
10319,Racing
10320,Puzzle
10321,Action
10322,Misc
10323,Puzzle
10324,Misc
10325,Misc
10326,Shooter
10327,Strategy
10328,Strategy
10329,Action
10330,Misc
10331,Action
10332,Simulation
10333,Role-Playing
10334,Sports
10335,Action
10336,Simulation
10337,Puzzle
10338,Misc
10339,Action
10340,Sports
10341,Simulation
10342,Action
10343,Misc
10344,Misc
10345,Sports
10346,Sports
10347,Puzzle
10348,Action
10349,Action
10350,Platform
10351,Sports
10352,Role-Playing
10353,Adventure
10354,Sports
10355,Sports
10356,Shooter
10357,Puzzle
10358,Fighting
10359,Role-Playing
10360,Adventure
10361,Adventure
10362,Action
10363,Sports
10364,Shooter
10365,Action
10366,Shooter
10367,Misc
10368,Misc
10369,Sports
10370,Action
10371,Adventure
10372,Misc
10373,Sports
10374,Shooter
10375,Adventure
10376,Racing
10377,Role-Playing
10378,Adventure
10379,Fighting
10380,Strategy
10381,Adventure
10382,Fighting
10383,Adventure
10384,Misc
10385,Racing
10386,Role-Playing
10387,Misc
10388,Role-Playing
10389,Misc
10390,Action
10391,Misc
10392,Shooter
10393,Fighting
10394,Strategy
10395,Action
10396,Action
10397,Sports
10398,Simulation
10399,Sports
10400,Platform
10401,Strategy
10402,Action
10403,Action
10404,Shooter
10405,Simulation
10406,Shooter
10407,Action
10408,Role-Playing
10409,Misc
10410,Role-Playing
10411,Simulation
10412,Action
10413,Sports
10414,Fighting
10415,Sports
10416,Simulation
10417,Sports
10418,Adventure
10419,Sports
10420,Misc
10421,Platform
10422,Role-Playing
10423,Sports
10424,Sports
10425,Role-Playing
10426,Sports
10427,Misc
10428,Misc
10429,Platform
10430,Misc
10431,Sports
10432,Sports
10433,Action
10434,Fighting
10435,Action
10436,Action
10437,Simulation
10438,Strategy
10439,Sports
10440,Sports
10441,Platform
10442,Racing
10443,Action
10444,Action
10445,Sports
10446,Adventure
10447,Shooter
10448,Platform
10449,Racing
10450,Action
10451,Sports
10452,Sports
10453,Racing
10454,Misc
10455,Sports
10456,Action
10457,Platform
10458,Role-Playing
10459,Puzzle
10460,Racing
10461,Action
10462,Platform
10463,Shooter
10464,Adventure
10465,Action
10466,Misc
10467,Action
10468,Adventure
10469,Adventure
10470,Adventure
10471,Racing
10472,Misc
10473,Adventure
10474,Adventure
10475,Shooter
10476,Action
10477,Racing
10478,Sports
10479,Sports
10480,Racing
10481,Puzzle
10482,Puzzle
10483,Role-Playing
10484,Racing
10485,Misc
10486,Adventure
10487,Simulation
10488,Racing
10489,Strategy
10490,Action
10491,Action
10492,Fighting
10493,Action
10494,Sports
10495,Platform
10496,Sports
10497,Shooter
10498,Adventure
10499,Role-Playing
10500,Role-Playing
10501,Role-Playing
10502,Simulation
10503,Fighting
10504,Misc
10505,Misc
10506,Action
10507,Simulation
10508,Action
10509,Shooter
10510,Adventure
10511,Sports
10512,Action
10513,Strategy
10514,Fighting
10515,Action
10516,Shooter
10517,Adventure
10518,Misc
10519,Misc
10520,Action
10521,Role-Playing
10522,Misc
10523,Misc
10524,Strategy
10525,Racing
10526,Racing
10527,Fighting
10528,Sports
10529,Misc
10530,Strategy
10531,Simulation
10532,Strategy
10533,Fighting
10534,Racing
10535,Strategy
10536,Misc
10537,Misc
10538,Sports
10539,Action
10540,Adventure
10541,Role-Playing
10542,Action
10543,Action
10544,Fighting
10545,Role-Playing
10546,Action
10547,Action
10548,Misc
10549,Action
10550,Strategy
10551,Misc
10552,Fighting
10553,Misc
10554,Action
10555,Racing
10556,Role-Playing
10557,Fighting
10558,Sports
10559,Sports
10560,Adventure
10561,Simulation
10562,Action
10563,Platform
10564,Sports
10565,Adventure
10566,Sports
10567,Role-Playing
10568,Misc
10569,Misc
10570,Sports
10571,Action
10572,Shooter
10573,Role-Playing
10574,Shooter
10575,Platform
10576,Shooter
10577,Action
10578,Role-Playing
10579,Action
10580,Adventure
10581,Racing
10582,Misc
10583,Role-Playing
10584,Misc
10585,Sports
10586,Sports
10587,Platform
10588,Fighting
10589,Misc
10590,Shooter
10591,Action
10592,Sports
10593,Strategy
10594,Shooter
10595,Misc
10596,Role-Playing
10597,Simulation
10598,Action
10599,Racing
10600,Puzzle
10601,Action
10602,Misc
10603,Role-Playing
10604,Role-Playing
10605,Puzzle
10606,Misc
10607,Simulation
10608,Role-Playing
10609,Action
10610,Sports
10611,Action
10612,Sports
10613,Action
10614,Shooter
10615,Puzzle
10616,Simulation
10617,Sports
10618,Fighting
10619,Platform
10620,Shooter
10621,Racing
10622,Racing
10623,Action
10624,Role-Playing
10625,Role-Playing
10626,Sports
10627,Racing
10628,Misc
10629,Shooter
10630,Strategy
10631,Strategy
10632,Misc
10633,Platform
10634,Role-Playing
10635,Fighting
10636,Sports
10637,Racing
10638,Fighting
10639,Sports
10640,Action
10641,Shooter
10642,Racing
10643,Sports
10644,Fighting
10645,Action
10646,Misc
10647,Platform
10648,Sports
10649,Fighting
10650,Adventure
10651,Action
10652,Action
10653,Action
10654,Sports
10655,Fighting
10656,Sports
10657,Role-Playing
10658,Strategy
10659,Shooter
10660,Fighting
10661,Simulation
10662,Role-Playing
10663,Action
10664,Action
10665,Shooter
10666,Simulation
10667,Fighting
10668,Adventure
10669,Racing
10670,Misc
10671,Platform
10672,Puzzle
10673,Role-Playing
10674,Role-Playing
10675,Action
10676,Sports
10677,Racing
10678,Misc
10679,Sports
10680,Adventure
10681,Misc
10682,Misc
10683,Action
10684,Action
10685,Misc
10686,Racing
10687,Racing
10688,Role-Playing
10689,Action
10690,Simulation
10691,Shooter
10692,Action
10693,Strategy
10694,Strategy
10695,Action
10696,Adventure
10697,Racing
10698,Action
10699,Adventure
10700,Adventure
10701,Puzzle
10702,Adventure
10703,Puzzle
10704,Racing
10705,Fighting
10706,Misc
10707,Misc
10708,Sports
10709,Platform
10710,Fighting
10711,Role-Playing
10712,Racing
10713,Sports
10714,Shooter
10715,Misc
10716,Action
10717,Role-Playing
10718,Sports
10719,Simulation
10720,Adventure
10721,Racing
10722,Adventure
10723,Action
10724,Sports
10725,Adventure
10726,Simulation
10727,Racing
10728,Fighting
10729,Simulation
10730,Platform
10731,Simulation
10732,Puzzle
10733,Adventure
10734,Misc
10735,Role-Playing
10736,Action
10737,Racing
10738,Shooter
10739,Action
10740,Role-Playing
10741,Action
10742,Action
10743,Simulation
10744,Racing
10745,Adventure
10746,Racing
10747,Sports
10748,Sports
10749,Platform
10750,Shooter
10751,Shooter
10752,Misc
10753,Shooter
10754,Action
10755,Sports
10756,Role-Playing
10757,Fighting
10758,Role-Playing
10759,Role-Playing
10760,Role-Playing
10761,Action
10762,Fighting
10763,Misc
10764,Action
10765,Action
10766,Racing
10767,Platform
10768,Fighting
10769,Action
10770,Racing
10771,Adventure
10772,Racing
10773,Sports
10774,Fighting
10775,Puzzle
10776,Role-Playing
10777,Racing
10778,Sports
10779,Fighting
10780,Misc
10781,Misc
10782,Action
10783,Simulation
10784,Simulation
10785,Adventure
10786,Role-Playing
10787,Action
10788,Role-Playing
10789,Simulation
10790,Platform
10791,Shooter
10792,Sports
10793,Simulation
10794,Adventure
10795,Strategy
10796,Action
10797,Fighting
10798,Misc
10799,Role-Playing
10800,Sports
10801,Action
10802,Strategy
10803,Misc
10804,Action
10805,Fighting
10806,Simulation
10807,Action
10808,Racing
10809,Simulation
10810,Role-Playing
10811,Strategy
10812,Adventure
10813,Sports
10814,Action
10815,Shooter
10816,Action
10817,Racing
10818,Shooter
10819,Racing
10820,Misc
10821,Simulation
10822,Misc
10823,Action
10824,Strategy
10825,Action
10826,Action
10827,Adventure
10828,Adventure
10829,Action
10830,Sports
10831,Role-Playing
10832,Misc
10833,Shooter
10834,Misc
10835,Action
10836,Action
10837,Sports
10838,Puzzle
10839,Misc
10840,Role-Playing
10841,Strategy
10842,Platform
10843,Misc
10844,Shooter
10845,Fighting
10846,Action
10847,Racing
10848,Strategy
10849,Sports
10850,Action
10851,Action
10852,Racing
10853,Misc
10854,Fighting
10855,Strategy
10856,Sports
10857,Adventure
10858,Action
10859,Action
10860,Strategy
10861,Action
10862,Strategy
10863,Action
10864,Role-Playing
10865,Platform
10866,Action
10867,Role-Playing
10868,Sports
10869,Sports
10870,Action
10871,Sports
10872,Strategy
10873,Role-Playing
10874,Racing
10875,Platform
10876,Shooter
10877,Strategy
10878,Shooter
10879,Adventure
10880,Sports
10881,Sports
10882,Action
10883,Role-Playing
10884,Action
10885,Fighting
10886,Sports
10887,Platform
10888,Adventure
10889,Sports
10890,Role-Playing
10891,Action
10892,Action
10893,Action
10894,Sports
10895,Adventure
10896,Platform
10897,Racing
10898,Racing
10899,Misc
10900,Fighting
10901,Platform
10902,Misc
10903,Role-Playing
10904,Platform
10905,Sports
10906,Action
10907,Simulation
10908,Puzzle
10909,Sports
10910,Action
10911,Sports
10912,Misc
10913,Shooter
10914,Action
10915,Sports
10916,Puzzle
10917,Action
10918,Action
10919,Action
10920,Simulation
10921,Adventure
10922,Puzzle
10923,Fighting
10924,Strategy
10925,Puzzle
10926,Puzzle
10927,Role-Playing
10928,Misc
10929,Misc
10930,Sports
10931,Platform
10932,Fighting
10933,Action
10934,Sports
10935,Strategy
10936,Adventure
10937,Sports
10938,Racing
10939,Platform
10940,Misc
10941,Sports
10942,Sports
10943,Misc
10944,Platform
10945,Sports
10946,Strategy
10947,Sports
10948,Platform
10949,Sports
10950,Action
10951,Sports
10952,Strategy
10953,Racing
10954,Misc
10955,Role-Playing
10956,Simulation
10957,Sports
10958,Action
10959,Shooter
10960,Misc
10961,Strategy
10962,Strategy
10963,Action
10964,Role-Playing
10965,Puzzle
10966,Misc
10967,Misc
10968,Adventure
10969,Misc
10970,Racing
10971,Action
10972,Shooter
10973,Action
10974,Shooter
10975,Action
10976,Action
10977,Role-Playing
10978,Sports
10979,Action
10980,Shooter
10981,Fighting
10982,Shooter
10983,Racing
10984,Racing
10985,Strategy
10986,Strategy
10987,Action
10988,Racing
10989,Platform
10990,Adventure
10991,Sports
10992,Simulation
10993,Sports
10994,Action
10995,Simulation
10996,Misc
10997,Role-Playing
10998,Racing
10999,Action
11000,Puzzle
11001,Simulation
11002,Racing
11003,Role-Playing
11004,Shooter
11005,Action
11006,Misc
11007,Role-Playing
11008,Fighting
11009,Shooter
11010,Role-Playing
11011,Action
11012,Action
11013,Puzzle
11014,Shooter
11015,Platform
11016,Misc
11017,Racing
11018,Action
11019,Puzzle
11020,Action
11021,Misc
11022,Misc
11023,Action
11024,Platform
11025,Racing
11026,Puzzle
11027,Misc
11028,Role-Playing
11029,Sports
11030,Adventure
11031,Sports
11032,Action
11033,Misc
11034,Role-Playing
11035,Misc
11036,Role-Playing
11037,Adventure
11038,Shooter
11039,Sports
11040,Misc
11041,Misc
11042,Sports
11043,Sports
11044,Misc
11045,Simulation
11046,Platform
11047,Racing
11048,Misc
11049,Platform
11050,Misc
11051,Shooter
11052,Action
11053,Role-Playing
11054,Racing
11055,Role-Playing
11056,Action
11057,Platform
11058,Sports
11059,Sports
11060,Racing
11061,Fighting
11062,Action
11063,Strategy
11064,Role-Playing
11065,Shooter
11066,Role-Playing
11067,Misc
11068,Adventure
11069,Simulation
11070,Strategy
11071,Role-Playing
11072,Fighting
11073,Misc
11074,Sports
11075,Role-Playing
11076,Misc
11077,Action
11078,Action
11079,Fighting
11080,Action
11081,Action
11082,Misc
11083,Misc
11084,Simulation
11085,Sports
11086,Sports
11087,Sports
11088,Adventure
11089,Platform
11090,Racing
11091,Racing
11092,Platform
11093,Simulation
11094,Misc
11095,Racing
11096,Action
11097,Strategy
11098,Sports
11099,Role-Playing
11100,Action
11101,Action
11102,Misc
11103,Misc
11104,Role-Playing
11105,Shooter
11106,Action
11107,Misc
11108,Strategy
11109,Misc
11110,Puzzle
11111,Action
11112,Fighting
11113,Sports
11114,Misc
11115,Shooter
11116,Action
11117,Sports
11118,Role-Playing
11119,Sports
11120,Sports
11121,Shooter
11122,Misc
11123,Sports
11124,Racing
11125,Action
11126,Fighting
11127,Misc
11128,Simulation
11129,Shooter
11130,Role-Playing
11131,Strategy
11132,Platform
11133,Shooter
11134,Adventure
11135,Action
11136,Action
11137,Strategy
11138,Sports
11139,Action
11140,Simulation
11141,Puzzle
11142,Racing
11143,Sports
11144,Action
11145,Action
11146,Platform
11147,Sports
11148,Strategy
11149,Strategy
11150,Action
11151,Racing
11152,Platform
11153,Role-Playing
11154,Misc
11155,Adventure
11156,Role-Playing
11157,Action
11158,Action
11159,Misc
11160,Strategy
11161,Racing
11162,Sports
11163,Action
11164,Simulation
11165,Racing
11166,Action
11167,Puzzle
11168,Fighting
11169,Action
11170,Fighting
11171,Shooter
11172,Shooter
11173,Platform
11174,Misc
11175,Role-Playing
11176,Role-Playing
11177,Misc
11178,Sports
11179,Misc
11180,Action
11181,Shooter
11182,Sports
11183,Puzzle
11184,Platform
11185,Action
11186,Sports
11187,Action
11188,Platform
11189,Racing
11190,Action
11191,Misc
11192,Puzzle
11193,Misc
11194,Shooter
11195,Action
11196,Action
11197,Shooter
11198,Misc
11199,Sports
11200,Action
11201,Action
11202,Adventure
11203,Role-Playing
11204,Misc
11205,Action
11206,Role-Playing
11207,Misc
11208,Racing
11209,Simulation
11210,Action
11211,Adventure
11212,Adventure
11213,Platform
11214,Strategy
11215,Shooter
11216,Sports
11217,Action
11218,Action
11219,Strategy
11220,Adventure
11221,Shooter
11222,Role-Playing
11223,Platform
11224,Action
11225,Strategy
11226,Sports
11227,Racing
11228,Role-Playing
11229,Shooter
11230,Adventure
11231,Shooter
11232,Fighting
11233,Misc
11234,Sports
11235,Racing
11236,Misc
11237,Simulation
11238,Misc
11239,Action
11240,Action
11241,Misc
11242,Action
11243,Sports
11244,Role-Playing
11245,Racing
11246,Role-Playing
11247,Action
11248,Simulation
11249,Adventure
11250,Strategy
11251,Role-Playing
11252,Adventure
11253,Fighting
11254,Action
11255,Sports
11256,Simulation
11257,Role-Playing
11258,Racing
11259,Sports
11260,Puzzle
11261,Adventure
11262,Strategy
11263,Puzzle
11264,Sports
11265,Misc
11266,Role-Playing
11267,Action
11268,Fighting
11269,Role-Playing
11270,Adventure
11271,Misc
11272,Racing
11273,Adventure
11274,Sports
11275,Action
11276,Simulation
11277,Adventure
11278,Shooter
11279,Misc
11280,Misc
11281,Fighting
11282,Racing
11283,Simulation
11284,Platform
11285,Racing
11286,Sports
11287,Role-Playing
11288,Action
11289,Puzzle
11290,Shooter
11291,Puzzle
11292,Racing
11293,Sports
11294,Sports
11295,Action
11296,Simulation
11297,Adventure
11298,Adventure
11299,Action
11300,Racing
11301,Action
11302,Role-Playing
11303,Fighting
11304,Simulation
11305,Adventure
11306,Platform
11307,Fighting
11308,Sports
11309,Simulation
11310,Sports
11311,Action
11312,Shooter
11313,Action
11314,Role-Playing
11315,Action
11316,Racing
11317,Action
11318,Sports
11319,Strategy
11320,Puzzle
11321,Racing
11322,Sports
11323,Misc
11324,Misc
11325,Simulation
11326,Platform
11327,Misc
11328,Sports
11329,Adventure
11330,Shooter
11331,Fighting
11332,Misc
11333,Sports
11334,Role-Playing
11335,Simulation
11336,Role-Playing
11337,Action
11338,Strategy
11339,Shooter
11340,Shooter
11341,Simulation
11342,Sports
11343,Adventure
11344,Fighting
11345,Role-Playing
11346,Role-Playing
11347,Sports
11348,Action
11349,Puzzle
11350,Action
11351,Sports
11352,Shooter
11353,Racing
11354,Shooter
11355,Simulation
11356,Fighting
11357,Fighting
11358,Sports
11359,Puzzle
11360,Action
11361,Simulation
11362,Strategy
11363,Racing
11364,Sports
11365,Action
11366,Platform
11367,Shooter
11368,Action
11369,Misc
11370,Fighting
11371,Role-Playing
11372,Role-Playing
11373,Platform
11374,Adventure
11375,Platform
11376,Fighting
11377,Simulation
11378,Racing
11379,Puzzle
11380,Platform
11381,Sports
11382,Racing
11383,Puzzle
11384,Action
11385,Shooter
11386,Misc
11387,Action
11388,Action
11389,Sports
11390,Simulation
11391,Racing
11392,Role-Playing
11393,Adventure
11394,Puzzle
11395,Sports
11396,Role-Playing
11397,Role-Playing
11398,Sports
11399,Action
11400,Sports
11401,Racing
11402,Platform
11403,Shooter
11404,Role-Playing
11405,Misc
11406,Action
11407,Fighting
11408,Puzzle
11409,Simulation
11410,Action
11411,Action
11412,Platform
11413,Action
11414,Sports
11415,Misc
11416,Sports
11417,Platform
11418,Action
11419,Platform
11420,Role-Playing
11421,Sports
11422,Sports
11423,Simulation
11424,Action
11425,Action
11426,Action
11427,Fighting
11428,Action
11429,Misc
11430,Strategy
11431,Sports
11432,Action
11433,Sports
11434,Simulation
11435,Misc
11436,Misc
11437,Sports
11438,Strategy
11439,Adventure
11440,Action
11441,Role-Playing
11442,Sports
11443,Shooter
11444,Action
11445,Fighting
11446,Shooter
11447,Racing
11448,Adventure
11449,Racing
11450,Misc
11451,Misc
11452,Simulation
11453,Misc
11454,Adventure
11455,Role-Playing
11456,Adventure
11457,Adventure
11458,Sports
11459,Simulation
11460,Role-Playing
11461,Misc
11462,Adventure
11463,Racing
11464,Strategy
11465,Racing
11466,Action
11467,Puzzle
11468,Simulation
11469,Racing
11470,Misc
11471,Fighting
11472,Action
11473,Action
11474,Adventure
11475,Action
11476,Adventure
11477,Puzzle
11478,Shooter
11479,Puzzle
11480,Puzzle
11481,Sports
11482,Sports
11483,Racing
11484,Role-Playing
11485,Action
11486,Action
11487,Strategy
11488,Puzzle
11489,Action
11490,Fighting
11491,Action
11492,Sports
11493,Shooter
11494,Shooter
11495,Simulation
11496,Action
11497,Puzzle
11498,Shooter
11499,Simulation
11500,Adventure
11501,Strategy
11502,Action
11503,Action
11504,Misc
11505,Adventure
11506,Fighting
11507,Fighting
11508,Action
11509,Sports
11510,Adventure
11511,Strategy
11512,Sports
11513,Sports
11514,Fighting
11515,Simulation
11516,Shooter
11517,Adventure
11518,Misc
11519,Misc
11520,Strategy
11521,Shooter
11522,Racing
11523,Action
11524,Puzzle
11525,Role-Playing
11526,Adventure
11527,Action
11528,Misc
11529,Adventure
11530,Shooter
11531,Simulation
11532,Shooter
11533,Misc
11534,Misc
11535,Action
11536,Simulation
11537,Adventure
11538,Misc
11539,Action
11540,Action
11541,Adventure
11542,Action
11543,Fighting
11544,Action
11545,Misc
11546,Role-Playing
11547,Sports
11548,Puzzle
11549,Shooter
11550,Action
11551,Misc
11552,Shooter
11553,Platform
11554,Action
11555,Action
11556,Sports
11557,Action
11558,Misc
11559,Action
11560,Action
11561,Puzzle
11562,Sports
11563,Action
11564,Role-Playing
11565,Adventure
11566,Sports
11567,Platform
11568,Action
11569,Racing
11570,Sports
11571,Action
11572,Racing
11573,Simulation
11574,Role-Playing
11575,Action
11576,Adventure
11577,Misc
11578,Misc
11579,Sports
11580,Misc
11581,Role-Playing
11582,Misc
11583,Action
11584,Adventure
11585,Simulation
11586,Action
11587,Sports
11588,Adventure
11589,Fighting
11590,Misc
11591,Shooter
11592,Adventure
11593,Shooter
11594,Action
11595,Adventure
11596,Misc
11597,Role-Playing
11598,Racing
11599,Strategy
11600,Sports
11601,Misc
11602,Sports
11603,Simulation
11604,Adventure
11605,Platform
11606,Role-Playing
11607,Misc
11608,Sports
11609,Shooter
11610,Role-Playing
11611,Simulation
11612,Racing
11613,Role-Playing
11614,Adventure
11615,Fighting
11616,Misc
11617,Puzzle
11618,Action
11619,Sports
11620,Action
11621,Strategy
11622,Action
11623,Sports
11624,Fighting
11625,Adventure
11626,Platform
11627,Racing
11628,Shooter
11629,Role-Playing
11630,Racing
11631,Role-Playing
11632,Sports
11633,Shooter
11634,Sports
11635,Racing
11636,Action
11637,Action
11638,Role-Playing
11639,Action
11640,Misc
11641,Misc
11642,Role-Playing
11643,Sports
11644,Misc
11645,Simulation
11646,Shooter
11647,Fighting
11648,Simulation
11649,Action
11650,Misc
11651,Role-Playing
11652,Misc
11653,Action
11654,Sports
11655,Sports
11656,Adventure
11657,Platform
11658,Action
11659,Fighting
11660,Platform
11661,Misc
11662,Fighting
11663,Sports
11664,Sports
11665,Platform
11666,Racing
11667,Misc
11668,Action
11669,Racing
11670,Puzzle
11671,Shooter
11672,Role-Playing
11673,Strategy
11674,Platform
11675,Action
11676,Action
11677,Simulation
11678,Racing
11679,Strategy
11680,Strategy
11681,Action
11682,Fighting
11683,Misc
11684,Action
11685,Platform
11686,Adventure
11687,Shooter
11688,Shooter
11689,Role-Playing
11690,Racing
11691,Misc
11692,Misc
11693,Sports
11694,Strategy
11695,Shooter
11696,Shooter
11697,Fighting
11698,Role-Playing
11699,Puzzle
11700,Misc
11701,Strategy
11702,Racing
11703,Role-Playing
